NumLocality,pop,FKKO,StatDate,Weight,Volume
22,2350080, 1 12 911 02 29 5 ,01.08.19,"22,7551536449064","27,656939601041"
22,2350080, 1 52 110 01 21 5  ,01.05.19,"19,3709852929855","27,4448411931801"
22,2350080, 1 52 110 01 21 5  ,01.06.19,"21,9994337761078","24,1425209914115"
22,2350080, 1 52 110 01 21 5  ,01.07.19,"19,3709852929855","28,1365655199299"
22,2350080, 1 52 110 01 21 5  ,01.08.19,"20,9302923448819","24,6100869084045"
22,2350080, 1 52 110 02 21 5 ,01.05.19,"19,3949648558178","26,9921642737299"
22,2350080, 1 52 110 02 21 5 ,01.06.19,"19,2986536367878","25,7019312710666"
22,2350080, 1 52 110 02 21 5 ,01.07.19,"21,8137549880347","26,3856671653166"
22,2350080, 1 52 110 02 21 5 ,01.08.19,"22,4484607138435","25,0652325714741"
22,2350080, 1 52 110 03 23 5 ,01.05.19,"23,0799470875925","21,3510173795326"
22,2350080, 1 52 110 03 23 5 ,01.06.19,"19,0086426788064","25,9932670315127"
22,2350080, 1 52 110 03 23 5 ,01.07.19,"19,3949648558178","26,7156538977558"
22,2350080, 1 52 110 03 23 5 ,01.08.19,"21,6401440227079","25,5933980432213"
22,2350080, 1 52 110 04 21 5 ,01.05.19,"22,5840586670483","26,0122317536194"
22,2350080, 1 52 110 04 21 5 ,01.06.19,"21,2588178533259","25,5718994638655"
22,2350080, 1 52 110 04 21 5 ,01.07.19,"18,8521564589847","27,2321830106099"
22,2350080, 1 52 110 04 21 5 ,01.08.19,"22,1621039370838","23,9252118905075"
22,2350080, 2 00 110 01 20 5 ,01.05.19,"22,5455272161498","23,3169353596969"
22,2350080, 2 00 110 01 20 5 ,01.06.19,"20,7201379272449","22,3046865434807"
22,2350080, 2 00 110 01 20 5 ,01.07.19,"23,1088957673967","24,1652564742308"
22,2350080, 2 00 110 01 20 5 ,01.08.19,"19,3983096515738","27,5430949930971"
22,2350080, 2 00 110 02 20 5 ,01.05.19,"19,1413479398579","23,5205115502625"
22,2350080, 2 00 110 02 20 5 ,01.06.19,"21,8442950074921","23,2962988585916"
22,2350080, 2 00 110 02 20 5 ,01.07.19,"19,8470046983399","21,8482401426755"
22,2350080, 2 00 110 02 20 5 ,01.08.19,"21,0669900097668","28,1381508055338"
22,2350080, 2 00 110 03 20 5 ,01.05.19,"23,1434675232944","25,632401606133"
22,2350080, 2 00 110 03 20 5 ,01.06.19,"21,5118071528762","24,6543746997655"
22,2350080, 2 00 110 03 20 5 ,01.07.19,"20,0445736195957","22,9096494354504"
22,2350080, 2 00 110 03 20 5 ,01.08.19,"18,8092401493123","26,2542311925857"
22,2350080, 2 00 110 04 20 5 ,01.05.19,"22,1871061211713","27,875183450291"
22,2350080, 2 00 110 04 20 5 ,01.06.19,"22,6753197897899","23,3819684464707"
22,2350080, 2 00 110 04 20 5 ,01.07.19,"19,8181089150535","24,0396332519402"
22,2350080, 2 00 110 04 20 5 ,01.08.19,"20,6059261906369","24,1819399132081"
22,2350080, 2 00 110 99 20 5 ,01.05.19,"22,0692445398178","23,0087660995463"
22,2350080, 2 00 110 99 20 5 ,01.06.19,"20,9480405454176","22,74635667438"
22,2350080, 2 00 110 99 20 5 ,01.07.19,"23,4198213722061","26,2542311925857"
22,2350080, 2 00 110 99 20 5 ,01.08.19,"21,0470925004456","24,2655756382326"
22,2350080, 2 00 120 01 40 5 ,01.05.19,"20,2682666046104","21,6661386719534"
22,2350080, 2 00 120 01 40 5 ,01.06.19,"20,7557221095232","24,3557051256765"
22,2350080, 2 00 120 01 40 5 ,01.07.19,"19,3166213115437","25,0325985969797"
22,2350080, 2 00 120 01 40 5 ,01.08.19,"21,5351735008778","21,3730864835079"
22,2350080, 2 00 120 02 40 5 ,01.05.19,"21,1696379232612","21,2985165688127"
22,2350080, 2 00 120 02 40 5 ,01.06.19,"20,3389666450214","27,3472751470824"
22,2350080, 2 00 120 02 40 5 ,01.07.19,"23,4742494210741","24,6691074100687"
22,2350080, 2 00 120 02 40 5 ,01.08.19,"22,7712432723307","24,0011883051871"
22,2350080, 2 00 120 03 40 5 ,01.05.19,"18,8487738672283","22,7142645730602"
22,2350080, 2 00 120 03 40 5 ,01.06.19,"22,429776877451","22,5493050826802"
22,2350080, 2 00 120 03 40 5 ,01.07.19,"22,799490024824","23,69016847138"
22,2350080, 2 00 120 03 40 5 ,01.08.19,"23,3268267414133","24,7064281818698"
22,2350080, 2 00 120 99 40 5 ,01.05.19,"23,4111555128899","27,263859564687"
22,2350080, 2 00 120 99 40 5 ,01.06.19,"19,2332676444321","26,6955598161874"
22,2350080, 2 00 120 99 40 5 ,01.07.19,"21,7153296825012","24,2304150256893"
22,2350080, 2 00 120 99 40 5 ,01.08.19,"21,2238840383482","23,026300960827"
22,2350080, 2 00 130 01 39 5 ,01.05.19,"20,7896797178493","26,1544186489045"
22,2350080, 2 00 130 01 39 5 ,01.06.19,"21,4143237722131","26,8192045872838"
22,2350080, 2 00 130 01 39 5 ,01.07.19,"20,2682666046104","28,0973568166566"
22,2350080, 2 00 130 01 39 5 ,01.08.19,"19,9632307875609","25,8106169801543"
22,2350080, 2 00 130 02 39 5 ,01.05.19,"22,285403041571","21,8325388394172"
22,2350080, 2 00 130 02 39 5 ,01.06.19,"19,0260951170588","26,2919060019853"
22,2350080, 2 00 130 02 39 5 ,01.07.19,"20,7646511115071","23,233200941585"
22,2350080, 2 00 130 02 39 5 ,01.08.19,"20,1711830196485","22,3059014519951"
22,2350080, 2 00 130 99 39 5 ,01.05.19,"19,5367893614416","25,8680990209493"
22,2350080, 2 00 130 99 39 5 ,01.06.19,"19,018462804243","25,4936530006588"
22,2350080, 2 00 130 99 39 5 ,01.07.19,"19,3573805592963","23,022667431421"
22,2350080, 2 00 130 99 39 5 ,01.08.19,"21,1637143574262","27,0835182564234"
22,2350080, 2 00 190 99 39 5 ,01.05.19,"19,3545370750679","26,4714654889346"
22,2350080, 2 00 190 99 39 5 ,01.06.19,"20,6442674601539","27,7769613581414"
22,2350080, 2 00 190 99 39 5 ,01.07.19,"19,8389631496753","21,6458029800921"
22,2350080, 2 00 190 99 39 5 ,01.08.19,"19,4348086992471","27,5046637851108"
22,2350080, 2 11 280 01 33 4 ,01.05.19,"22,3693974599583","26,8245098681046"
22,2350080, 2 11 280 01 33 4 ,01.06.19,"19,1016742064697","23,4387223921539"
22,2350080, 2 11 280 01 33 4 ,01.07.19,"21,6074621409154","23,1181846743197"
22,2350080, 2 11 280 01 33 4 ,01.08.19,"19,4051692857348","25,1111802301394"
22,2350080, 2 11 310 01 49 5 ,01.05.19,"20,7644831694198","28,0933562784646"
22,2350080, 2 11 310 01 49 5 ,01.06.19,"19,2323839505399","24,0684685519478"
22,2350080, 2 11 310 01 49 5 ,01.07.19,"23,3785226001075","25,0637077202961"
22,2350080, 2 11 310 01 49 5 ,01.08.19,"23,1407799374197","25,1748952490368"
22,2350080, 2 11 310 02 42 4 ,01.05.19,"20,5931506596645","26,1286816441317"
22,2350080, 2 11 310 02 42 4 ,01.06.19,"22,9789297720681","24,6562536015135"
22,2350080, 2 11 310 02 42 4 ,01.07.19,"21,7574533627679","22,0994947976006"
22,2350080, 2 11 310 02 42 4 ,01.08.19,"20,5820277781277","25,9933721702923"
22,2350080, 2 12 101 01 31 3 ,01.05.19,"20,9681957731674","25,2035364981482"
22,2350080, 2 12 101 01 31 3 ,01.06.19,"22,6381163796632","26,0400672078705"
22,2350080, 2 12 101 01 31 3 ,01.07.19,"22,7742038045655","23,9825937567697"
22,2350080, 2 12 101 01 31 3 ,01.08.19,"22,2968228358649","23,894519197567"
22,2350080, 2 21 310 01 39 5 ,01.05.19,"18,9536129420697","22,7668374843803"
22,2350080, 2 21 310 01 39 5 ,01.06.19,"22,4395439140298","22,2683053544485"
22,2350080, 2 21 310 01 39 5 ,01.07.19,"19,483213690336","26,9626545356154"
22,2350080, 2 21 310 01 39 5 ,01.08.19,"22,5500997931883","25,4932214149504"
22,2350080, 2 21 310 02 39 5 ,01.05.19,"21,6286164333745","21,16495109379"
22,2350080, 2 21 310 02 39 5 ,01.06.19,"19,4731753316567","25,7595658151549"
22,2350080, 2 21 310 02 39 5 ,01.07.19,"19,8491878782735","23,7060019054354"
22,2350080, 2 21 310 02 39 5 ,01.08.19,"19,52666523833","24,1896046001673"
22,2350080, 2 22 120 01 39 5 ,01.05.19,"19,5142626810606","21,5644917356277"
22,2350080, 2 22 120 01 39 5 ,01.06.19,"23,2254716083812","21,1566195551439"
22,2350080, 2 22 120 01 39 5 ,01.07.19,"22,8158710621067","25,0805189717945"
22,2350080, 2 22 120 01 39 5 ,01.08.19,"22,4619351459106","22,8972520431427"
22,2350080, 2 31 112 01 21 5 ,01.05.19,"20,3617169788411","22,9490777124427"
22,2350080, 2 31 112 01 21 5 ,01.06.19,"20,4194416385442","25,2462897445398"
22,2350080, 2 31 112 01 21 5 ,01.07.19,"21,273365358809","23,6722499791362"
22,2350080, 2 31 112 01 21 5 ,01.08.19,"19,2774145101089","23,1206353233688"
22,2350080, 2 31 112 02 40 5 ,01.05.19,"20,0554767334602","24,1177685733193"
22,2350080, 2 31 112 02 40 5 ,01.06.19,"20,317312232385","27,5033364683993"
22,2350080, 2 31 112 02 40 5 ,01.07.19,"22,631427541699","21,5854052644752"
22,2350080, 2 31 112 02 40 5 ,01.08.19,"21,1312152342886","22,6201974610931"
22,2350080, 2 31 112 03 40 4 ,01.05.19,"18,9674709689962","25,9366782491398"
22,2350080, 2 31 112 03 40 4 ,01.06.19,"22,3965479553483","26,7991172518811"
22,2350080, 2 31 112 03 40 4 ,01.07.19,"20,9681957731674","22,8673541282647"
22,2350080, 2 31 112 03 40 4 ,01.08.19,"20,4286679444305","27,7663670420993"
22,2350080, 2 31 112 04 40 5 ,01.05.19,"21,0297882654092","24,9213667177971"
22,2350080, 2 31 112 04 40 5 ,01.06.19,"20,3269426873174","22,9272695744354"
22,2350080, 2 31 112 04 40 5 ,01.07.19,"18,8076211264502","28,1461429529637"
22,2350080, 2 31 112 04 40 5 ,01.08.19,"21,2752889386059","25,6536415356613"
22,2350080, 2 31 112 05 42 4 ,01.05.19,"21,8004361369134","25,2998293815548"
22,2350080, 2 31 112 05 42 4 ,01.06.19,"21,1141437636887","21,3563662257429"
22,2350080, 2 31 112 05 42 4 ,01.07.19,"20,9561948735921","24,5626995505821"
22,2350080, 2 31 112 05 42 4 ,01.08.19,"22,9965252158487","28,0610333590803"
22,2350080, 2 31 122 01 21 5 ,01.05.19,"19,8957073379918","23,4084425603633"
22,2350080, 2 31 122 01 21 5 ,01.06.19,"20,0901740133085","28,0859071217308"
22,2350080, 2 31 122 01 21 5 ,01.07.19,"19,7655551053727","28,1268148769541"
22,2350080, 2 31 122 01 21 5 ,01.08.19,"23,4979663551575","24,2938789041801"
22,2350080, 2 31 122 02 42 4 ,01.05.19,"22,6112943764805","21,4482856725631"
22,2350080, 2 31 122 02 42 4 ,01.06.19,"19,4087722346025","27,4643156997379"
22,2350080, 2 31 122 02 42 4 ,01.07.19,"22,0250418776987","26,5593478796533"
22,2350080, 2 31 122 02 42 4 ,01.08.19,"20,1503647971955","27,9711633435469"
22,2350080, 2 32 110 01 39 5 ,01.05.19,"20,7910727234078","25,7544094430605"
22,2350080, 2 32 110 01 39 5 ,01.06.19,"22,2836553013927","24,3748984119337"
22,2350080, 2 32 110 01 39 5 ,01.07.19,"22,864786694362","27,4389066419911"
22,2350080, 2 32 110 01 39 5 ,01.08.19,"20,6825011159103","27,5707480789879"
22,2350080, 2 32 210 01 49 5 ,01.05.19,"20,479657733738","22,1403490384071"
22,2350080, 2 32 210 01 49 5 ,01.06.19,"18,8940467613212","26,0307756207134"
22,2350080, 2 32 210 01 49 5 ,01.07.19,"20,8387462732762","21,4499448683437"
22,2350080, 2 32 210 01 49 5 ,01.08.19,"20,0147666831058","23,0853304634597"
22,2350080, 2 32 210 02 39 5 ,01.05.19,"19,7793746735206","27,4777802300438"
22,2350080, 2 32 210 02 39 5 ,01.06.19,"21,9972141311722","26,493032996167"
22,2350080, 2 32 210 02 39 5 ,01.07.19,"19,865178123823","26,9453154641423"
22,2350080, 2 32 210 02 39 5 ,01.08.19,"20,2850338390397","25,3620595864593"
22,2350080, 2 39 320 01 49 5 ,01.05.19,"18,8857462095848","26,2734127261945"
22,2350080, 2 39 320 01 49 5 ,01.06.19,"23,1977103525498","22,4213686282507"
22,2350080, 2 39 320 01 49 5 ,01.07.19,"22,484561248037","21,8731374032625"
22,2350080, 2 39 320 01 49 5 ,01.08.19,"19,1374327933084","26,5954309634079"
22,2350080, 2 81 321 01 39 5 ,01.05.19,"20,9731603051667","22,0106026361862"
22,2350080, 2 81 321 01 39 5 ,01.06.19,"19,9334783785661","25,5601925365046"
22,2350080, 2 81 321 01 39 5 ,01.07.19,"19,9896300454449","23,9892853014178"
22,2350080, 2 81 321 01 39 5 ,01.08.19,"20,8278350887764","23,0431313595801"
22,2350080, 2 91 110 01 39 4 ,01.05.19,"21,2409710365796","24,4079805975534"
22,2350080, 2 91 110 01 39 4 ,01.06.19,"22,8753400371667","25,1945838746907"
22,2350080, 2 91 110 01 39 4 ,01.07.19,"22,8135500513408","25,2450921587868"
22,2350080, 2 91 110 01 39 4 ,01.08.19,"23,0576471147901","22,4536976325464"
22,2350080, 2 91 110 11 39 4 ,01.05.19,"22,6806014479825","25,8770479423604"
22,2350080, 2 91 110 11 39 4 ,01.06.19,"20,6899223352231","27,4357835580721"
22,2350080, 2 91 110 11 39 4 ,01.07.19,"22,8605738413711","25,4478961122723"
22,2350080, 2 91 110 11 39 4 ,01.08.19,"20,1830270142252","26,0985943726282"
22,2350080, 2 91 120 01 39 4 ,01.05.19,"19,3144336958056","25,8965496398809"
22,2350080, 2 91 120 01 39 4 ,01.06.19,"19,0351812740001","26,2387472015981"
22,2350080, 2 91 120 01 39 4 ,01.07.19,"20,486422582766","21,7758834890647"
22,2350080, 2 91 120 01 39 4 ,01.08.19,"21,6303150688923","25,0092170778399"
22,2350080, 2 91 120 11 39 4 ,01.05.19,"22,3610290516219","22,5646977137233"
22,2350080, 2 91 120 11 39 4 ,01.06.19,"23,4550850154168","22,4644916367206"
22,2350080, 2 91 120 11 39 4 ,01.07.19,"19,1930477007324","24,6996866722078"
22,2350080, 2 91 120 11 39 4 ,01.08.19,"19,6404251692046","23,528211733701"
22,2350080, 2 91 130 01 32 4 ,01.05.19,"21,5702293406634","23,5045005097364"
22,2350080, 2 91 130 01 32 4 ,01.06.19,"22,8733882155942","23,1135285179247"
22,2350080, 2 91 130 01 32 4 ,01.07.19,"22,0139708597195","25,3387858042003"
22,2350080, 2 91 130 01 32 4 ,01.08.19,"22,105664934021","24,7798952381398"
22,2350080, 2 91 211 01 20 3 ,01.05.19,"21,1819060949322","27,7100995889009"
22,2350080, 2 91 211 01 20 3 ,01.06.19,"22,2468195263661","28,1477943598044"
22,2350080, 2 91 211 01 20 3 ,01.07.19,"19,9096441529912","25,5056904572682"
22,2350080, 2 91 211 01 20 3 ,01.08.19,"21,6658612105634","27,3176462923783"
22,2350080, 2 91 211 02 20 4 ,01.05.19,"23,2450261749563","25,4823546533093"
22,2350080, 2 91 211 02 20 4 ,01.06.19,"23,1091091118042","25,2450921587868"
22,2350080, 2 91 211 02 20 4 ,01.07.19,"21,943581810837","26,7009050305172"
22,2350080, 2 91 211 02 20 4 ,01.08.19,"22,773350724832","23,0080269571456"
22,2350080, 2 91 212 01 20 3 ,01.05.19,"22,3339206459342","25,5744920397746"
22,2350080, 2 91 212 01 20 3 ,01.06.19,"21,5065358811439","24,6546274443002"
22,2350080, 2 91 212 01 20 3 ,01.07.19,"18,9874413703907","23,3899986738214"
22,2350080, 2 91 212 01 20 3 ,01.08.19,"21,163323964242","23,3665377073786"
22,2350080, 2 91 212 02 20 4 ,01.05.19,"19,9101912466177","26,6923784948725"
22,2350080, 2 91 212 02 20 4 ,01.06.19,"21,2255321835266","26,6923784948725"
22,2350080, 2 91 212 02 20 4 ,01.07.19,"22,7837904573258","22,8615583360129"
22,2350080, 2 91 212 02 20 4 ,01.08.19,"22,3964149284314","23,799254348174"
22,2350080, 2 91 220 01 29 3 ,01.05.19,"22,4724956558408","21,8103701449929"
22,2350080, 2 91 220 01 29 3 ,01.06.19,"22,2115211632978","23,5744936768083"
22,2350080, 2 91 220 01 29 3 ,01.07.19,"22,0894249790569","26,2428513594281"
22,2350080, 2 91 220 01 29 3 ,01.08.19,"20,2634927125596","24,7268961095443"
22,2350080, 2 91 220 11 39 4  ,01.05.19,"20,1674370505328","25,650052154182"
22,2350080, 2 91 220 11 39 4  ,01.06.19,"18,958058302987","24,4028659936576"
22,2350080, 2 91 220 11 39 4  ,01.07.19,"22,7407646696027","25,545448158294"
22,2350080, 2 91 220 11 39 4  ,01.08.19,"19,8289304245936","26,5742736512808"
22,2350080, 2 92 100 01 20 5 ,01.05.19,"23,1877417124842","25,7910527647366"
22,2350080, 2 92 100 01 20 5 ,01.06.19,"22,6806014479825","21,4574236360512"
22,2350080, 2 92 100 01 20 5 ,01.07.19,"20,1245445114199","24,4307877457723"
22,2350080, 2 92 100 01 20 5 ,01.08.19,"20,8512553457146","25,2192925047896"
22,2350080, 2 92 100 02 20 5 ,01.05.19,"21,0309590252728","27,0373697113461"
22,2350080, 2 92 100 02 20 5 ,01.06.19,"19,4751297620077","22,5326887687809"
22,2350080, 2 92 100 02 20 5 ,01.07.19,"20,97880146706","22,534935051359"
22,2350080, 2 92 100 02 20 5 ,01.08.19,"20,5916681108698","27,9893066214949"
22,2350080, 2 92 201 01 32 4 ,01.05.19,"19,0344705548312","23,8468810857119"
22,2350080, 2 92 201 01 32 4 ,01.06.19,"20,5987329725561","27,4140762661574"
22,2350080, 2 92 201 01 32 4 ,01.07.19,"21,5206062904103","23,9492995275144"
22,2350080, 2 92 201 01 32 4 ,01.08.19,"20,3794585378805","24,6687767058001"
22,2350080, 2 92 202 01 20 4 ,01.05.19,"20,7911963623498","23,5490390785585"
22,2350080, 2 92 202 01 20 4 ,01.06.19,"22,9287539940478","22,5614386576207"
22,2350080, 2 92 202 01 20 4 ,01.07.19,"18,8274126355186","27,8203542266585"
22,2350080, 2 92 202 01 20 4 ,01.08.19,"21,3555807826556","27,8855583617532"
22,2350080, 2 99 101 01 20 5 ,01.05.19,"23,0397776116251","25,7565992079347"
22,2350080, 2 99 101 01 20 5 ,01.06.19,"18,8253758924284","25,494621578815"
22,2350080, 2 99 101 01 20 5 ,01.07.19,"22,186054536262","25,4522775695949"
22,2350080, 2 99 101 01 20 5 ,01.08.19,"20,0928492431904","22,1423462070553"
22,2350080, 2 99 101 02 20 5 ,01.05.19,"20,4558030664967","21,3769097948128"
22,2350080, 2 99 101 02 20 5 ,01.06.19,"21,7954397524441","23,2501502645618"
22,2350080, 2 99 101 02 20 5 ,01.07.19,"22,0759397220039","26,3594986020615"
22,2350080, 2 99 101 02 20 5 ,01.08.19,"20,1976840696988","27,3520449722999"
22,2350080, 2 99 101 03 20 5 ,01.05.19,"19,423520574073","25,9036676671157"
22,2350080, 2 99 101 03 20 5 ,01.06.19,"21,0542876287836","27,4150622483009"
22,2350080, 2 99 101 03 20 5 ,01.07.19,"18,848749174617","21,2026045000049"
22,2350080, 2 99 101 03 20 5 ,01.08.19,"22,8106384155258","27,5652436626537"
22,2350080, 2 99 101 04 20 5 ,01.05.19,"22,0694213631575","21,4265821318665"
22,2350080, 2 99 101 04 20 5 ,01.06.19,"20,0679673591946","27,632447620145"
22,2350080, 2 99 101 04 20 5 ,01.07.19,"21,3908522376965","23,6112747176928"
22,2350080, 2 99 101 04 20 5 ,01.08.19,"20,7470278198501","23,3272363496302"
22,2350080, 2 99 101 99 20 5 ,01.05.19,"23,3195430857117","23,8560754689137"
22,2350080, 2 99 101 99 20 5 ,01.06.19,"23,0655383727363","24,9584174132855"
22,2350080, 2 99 101 99 20 5 ,01.07.19,"21,7006694984089","26,1617571450391"
22,2350080, 2 99 101 99 20 5 ,01.08.19,"19,3021159360887","23,813935130357"
22,2350080, 3 01 131 01 29 5 ,01.05.19,"21,3039112371305","24,9039708066213"
22,2350080, 3 01 131 01 29 5 ,01.06.19,"19,8557162243881","25,678968884692"
22,2350080, 3 01 131 01 29 5 ,01.07.19,"22,2086732084191","23,7913207889919"
22,2350080, 3 01 131 01 29 5 ,01.08.19,"19,2320915975064","27,4034896845108"
22,2350080, 3 01 131 02 20 5 ,01.05.19,"23,2806024797934","28,1417603429695"
22,2350080, 3 01 131 02 20 5 ,01.06.19,"23,3049773910863","23,4314741316392"
22,2350080, 3 01 131 02 20 5 ,01.07.19,"23,2976006402784","22,2425899983223"
22,2350080, 3 01 131 02 20 5 ,01.08.19,"23,3195430857117","24,4018744097075"
22,2350080, 3 01 132 01 29 5 ,01.05.19,"22,1244948742618","24,1293061208909"
22,2350080, 3 01 132 01 29 5 ,01.06.19,"18,9863372885554","23,2254345988803"
22,2350080, 3 01 132 01 29 5 ,01.07.19,"18,8290317831167","24,8895830023634"
22,2350080, 3 01 132 01 29 5 ,01.08.19,"19,1815635876781","23,299595202549"
22,2350080, 3 01 132 02 29 5 ,01.05.19,"19,0104527981715","27,0691632317589"
22,2350080, 3 01 132 02 29 5 ,01.06.19,"22,4166123480694","22,7405678406511"
22,2350080, 3 01 132 02 29 5 ,01.07.19,"20,67755515034","24,2020952663205"
22,2350080, 3 01 132 02 29 5 ,01.08.19,"20,8998277043608","26,2933914165282"
22,2350080, 3 01 132 03 29 5 ,01.05.19,"20,3692616386488","23,3875937777705"
22,2350080, 3 01 132 03 29 5 ,01.06.19,"21,8913173004573","26,2835282073016"
22,2350080, 3 01 132 03 29 5 ,01.07.19,"19,9507753318866","26,5010748631422"
22,2350080, 3 01 132 03 29 5 ,01.08.19,"19,894264390391","26,6821155099664"
22,2350080, 3 01 132 04 29 5 ,01.05.19,"22,2839290179913","22,3034722048098"
22,2350080, 3 01 132 04 29 5 ,01.06.19,"18,8340879429395","23,9619853838903"
22,2350080, 3 01 132 04 29 5 ,01.07.19,"21,1750726162576","21,668890960755"
22,2350080, 3 01 132 04 29 5 ,01.08.19,"21,691236612048","21,1586642838594"
22,2350080, 3 01 132 11 10 4 ,01.05.19,"22,0323369248394","22,2425899983223"
22,2350080, 3 01 132 11 10 4 ,01.06.19,"23,4396952064699","26,2613725314335"
22,2350080, 3 01 132 11 10 4 ,01.07.19,"21,2633144207726","22,922456365913"
22,2350080, 3 01 132 11 10 4 ,01.08.19,"22,8502661199325","25,6660286428756"
22,2350080, 3 01 132 12 31 3 ,01.05.19,"21,2696450736927","24,8895830023634"
22,2350080, 3 01 132 12 31 3 ,01.06.19,"22,1195012728085","23,0340577087778"
22,2350080, 3 01 132 12 31 3 ,01.07.19,"20,4469297550388","23,7522724721802"
22,2350080, 3 01 132 12 31 3 ,01.08.19,"21,1895067362151","22,3460333463306"
22,2350080, 3 01 141 11 20 5 ,01.05.19,"19,3298233682764","23,8839245293643"
22,2350080, 3 01 141 11 20 5 ,01.06.19,"18,954669120958","27,3685305881382"
22,2350080, 3 01 141 11 20 5 ,01.07.19,"18,8897609104999","23,4216308284221"
22,2350080, 3 01 141 11 20 5 ,01.08.19,"18,8012246774008","22,534173317024"
22,2350080, 3 01 141 12 20 5 ,01.05.19,"21,7249598404111","27,3935766423212"
22,2350080, 3 01 141 12 20 5 ,01.06.19,"19,5622828764797","26,7663071945465"
22,2350080, 3 01 141 12 20 5 ,01.07.19,"19,2272394042244","26,331483800839"
22,2350080, 3 01 141 12 20 5 ,01.08.19,"19,7852450512784","26,8627309527041"
22,2350080, 3 01 141 21 49 5 ,01.05.19,"20,3615932682402","27,6331280686387"
22,2350080, 3 01 141 21 49 5 ,01.06.19,"23,3417410337961","22,3763921495246"
22,2350080, 3 01 141 21 49 5 ,01.07.19,"21,513672400026","24,5485866650781"
